city,year,sport,discipline,event,gender,country_code,country,event_gender,medal,GDP
Montreal,1976,Hockey,Hockey,hockey,Men,AUS,Australia,M,Silver,104974158578.092
Montreal,1976,Hockey,Hockey,hockey,Men,AUS,Australia,M,Silver,104974158578.092
Montreal,1976,Hockey,Hockey,hockey,Men,NZL,New Zealand,M,Gold,13604832424.0062
Montreal,1976,Hockey,Hockey,hockey,Men,PAK,Pakistan,M,Bronze,13338484979.798
Montreal,1976,Hockey,Hockey,hockey,Men,PAK,Pakistan,M,Bronze,13338484979.798
Montreal,1976,Hockey,Hockey,hockey,Men,AUS,Australia,M,Silver,104974158578.092
Montreal,1976,Hockey,Hockey,hockey,Men,NZL,New Zealand,M,Gold,13604832424.0062
Montreal,1976,Hockey,Hockey,hockey,Men,PAK,Pakistan,M,Bronze,13338484979.798
Montreal,1976,Hockey,Hockey,hockey,Men,PAK,Pakistan,M,Bronze,13338484979.798
Montreal,1976,Hockey,Hockey,hockey,Men,PAK,Pakistan,M,Bronze,13338484979.798
Montreal,1976,Hockey,Hockey,hockey,Men,NZL,New Zealand,M,Gold,13604832424.0062
Montreal,1976,Hockey,Hockey,hockey,Men,AUS,Australia,M,Silver,104974158578.092
Montreal,1976,Hockey,Hockey,hockey,Men,PAK,Pakistan,M,Bronze,13338484979.798
Montreal,1976,Hockey,Hockey,hockey,Men,NZL,New Zealand,M,Gold,13604832424.0062
Montreal,1976,Hockey,Hockey,hockey,Men,NZL,New Zealand,M,Gold,13604832424.0062
Montreal,1976,Hockey,Hockey,hockey,Men,PAK,Pakistan,M,Bronze,13338484979.798
Montreal,1976,Hockey,Hockey,hockey,Men,NZL,New Zealand,M,Gold,13604832424.0062
Montreal,1976,Hockey,Hockey,hockey,Men,NZL,New Zealand,M,Gold,13604832424.0062
Montreal,1976,Hockey,Hockey,hockey,Men,PAK,Pakistan,M,Bronze,13338484979.798
Montreal,1976,Hockey,Hockey,hockey,Men,AUS,Australia,M,Silver,104974158578.092
Montreal,1976,Hockey,Hockey,hockey,Men,AUS,Australia,M,Silver,104974158578.092
Montreal,1976,Hockey,Hockey,hockey,Men,PAK,Pakistan,M,Bronze,13338484979.798
Montreal,1976,Hockey,Hockey,hockey,Men,AUS,Australia,M,Silver,104974158578.092
Montreal,1976,Hockey,Hockey,hockey,Men,PAK,Pakistan,M,Bronze,13338484979.798
Montreal,1976,Hockey,Hockey,hockey,Men,PAK,Pakistan,M,Bronze,13338484979.798
Montreal,1976,Hockey,Hockey,hockey,Men,NZL,New Zealand,M,Gold,13604832424.0062
Montreal,1976,Hockey,Hockey,hockey,Men,AUS,Australia,M,Silver,104974158578.092
Montreal,1976,Hockey,Hockey,hockey,Men,AUS,Australia,M,Silver,104974158578.092
Montreal,1976,Hockey,Hockey,hockey,Men,NZL,New Zealand,M,Gold,13604832424.0062
Montreal,1976,Judo,Judo,+ 93kg (heavyweight),Men,USA,United States,M,Bronze,1877587000000
Montreal,1976,Judo,Judo,open category,Men,JPN,Japan,M,Gold,583142956487.974
Montreal,1976,Judo,Judo,80 - 93kg (half-heavyweight),Men,JPN,Japan,M,Gold,583142956487.974
Montreal,1976,Judo,Judo,70 - 80kg (middleweight),Men,JPN,Japan,M,Gold,583142956487.974
Montreal,1976,Judo,Judo,open category,Men,GBR,United Kingdom,M,Silver,232614555256.065
Montreal,1976,Judo,Judo,- 63kg (lightweight),Men,CUB,Cuba,M,Gold,13789579902.5579
Montreal,1976,Judo,Judo,+ 93kg (heavyweight),Men,JPN,Japan,M,Bronze,583142956487.974
Montreal,1976,Judo,Judo,open category,Men,KOR,"Korea, South",M,Bronze,29779338842.9752
Montreal,1976,Judo,Judo,63 - 70kg (half-middleweight),Men,JPN,Japan,M,Silver,583142956487.974
Montreal,1976,Judo,Judo,63 - 70kg (half-middleweight),Men,FRA,France,M,Bronze,373410270417.919
Montreal,1976,Judo,Judo,- 63kg (lightweight),Men,KOR,"Korea, South",M,Silver,29779338842.9752
Montreal,1976,Judo,Judo,80 - 93kg (half-heavyweight),Men,GBR,United Kingdom,M,Bronze,232614555256.065
Montreal,1976,Judo,Judo,- 63kg (lightweight),Men,ITA,Italy,M,Bronze,223976030937.427
Montreal,1976,Judo,Judo,70 - 80kg (middleweight),Men,KOR,"Korea, South",M,Bronze,29779338842.9752
Montreal,1976,Modern Pentathlon,Modern Pentath.,Team competition,Men,GBR,United Kingdom,M,Gold,232614555256.065
Montreal,1976,Modern Pentathlon,Modern Pentath.,Team competition,Men,GBR,United Kingdom,M,Gold,232614555256.065
Montreal,1976,Modern Pentathlon,Modern Pentath.,Team competition,Men,GBR,United Kingdom,M,Gold,232614555256.065
Montreal,1976,Rowing,Rowing,eight with coxswain (8+),Men,GBR,United Kingdom,M,Silver,232614555256.065
Montreal,1976,Rowing,Rowing,eight with coxswain (8+),Men,NZL,New Zealand,M,Bronze,13604832424.0062
Montreal,1976,Rowing,Rowing,eight with coxswain (8+),Men,NZL,New Zealand,M,Bronze,13604832424.0062
Montreal,1976,Rowing,Rowing,single sculls (1x),Men,FIN,Finland,M,Gold,31873171718.726
Montreal,1976,Rowing,Rowing,eight with coxswain (8+),Men,GBR,United Kingdom,M,Silver,232614555256.065
Montreal,1976,Rowing,Rowing,eight with coxswain (8+),Men,GBR,United Kingdom,M,Silver,232614555256.065
Montreal,1976,Rowing,Rowing,coxless pair (2-),Men,USA,United States,M,Silver,1877587000000
Montreal,1976,Rowing,Rowing,eight with coxswain (8+),Men,GBR,United Kingdom,M,Silver,232614555256.065
Montreal,1976,Rowing,Rowing,eight with coxswain (8+),Women,USA,United States,W,Bronze,1877587000000
Montreal,1976,Rowing,Rowing,eight with coxswain (8+),Men,GBR,United Kingdom,M,Silver,232614555256.065
Montreal,1976,Rowing,Rowing,eight with coxswain (8+),Men,GBR,United Kingdom,M,Silver,232614555256.065
Montreal,1976,Rowing,Rowing,eight with coxswain (8+),Men,NZL,New Zealand,M,Bronze,13604832424.0062
Montreal,1976,Rowing,Rowing,single sculls (1x),Women,USA,United States,W,Silver,1877587000000
Montreal,1976,Rowing,Rowing,four without coxswain (4-),Men,NOR,Norway,M,Silver,35942270686.3374
Montreal,1976,Rowing,Rowing,eight with coxswain (8+),Men,NZL,New Zealand,M,Bronze,13604832424.0062
Montreal,1976,Rowing,Rowing,eight with coxswain (8+),Men,NZL,New Zealand,M,Bronze,13604832424.0062
Montreal,1976,Rowing,Rowing,eight with coxswain (8+),Men,NZL,New Zealand,M,Bronze,13604832424.0062
Montreal,1976,Rowing,Rowing,coxless pair (2-),Men,USA,United States,M,Silver,1877587000000
Montreal,1976,Rowing,Rowing,eight with coxswain (8+),Women,USA,United States,W,Bronze,1877587000000
Montreal,1976,Rowing,Rowing,eight with coxswain (8+),Men,NZL,New Zealand,M,Bronze,13604832424.0062
Montreal,1976,Rowing,Rowing,four without coxswain (4-),Men,NOR,Norway,M,Silver,35942270686.3374
Montreal,1976,Rowing,Rowing,eight with coxswain (8+),Women,USA,United States,W,Bronze,1877587000000
Montreal,1976,Rowing,Rowing,eight with coxswain (8+),Men,GBR,United Kingdom,M,Silver,232614555256.065
Montreal,1976,Rowing,Rowing,eight with coxswain (8+),Women,USA,United States,W,Bronze,1877587000000
Montreal,1976,Rowing,Rowing,double sculls (2x),Men,GBR,United Kingdom,M,Silver,232614555256.065
Montreal,1976,Rowing,Rowing,eight with coxswain (8+),Women,USA,United States,W,Bronze,1877587000000
Montreal,1976,Rowing,Rowing,double sculls (2x),Men,GBR,United Kingdom,M,Silver,232614555256.065
Montreal,1976,Rowing,Rowing,eight with coxswain (8+),Men,NZL,New Zealand,M,Bronze,13604832424.0062
Montreal,1976,Rowing,Rowing,four without coxswain (4-),Men,NOR,Norway,M,Silver,35942270686.3374
Montreal,1976,Rowing,Rowing,eight with coxswain (8+),Men,GBR,United Kingdom,M,Silver,232614555256.065
Montreal,1976,Rowing,Rowing,eight with coxswain (8+),Men,GBR,United Kingdom,M,Silver,232614555256.065
Montreal,1976,Rowing,Rowing,eight with coxswain (8+),Women,USA,United States,W,Bronze,1877587000000
Montreal,1976,Rowing,Rowing,double sculls (2x),Men,NOR,Norway,M,Gold,35942270686.3374
Montreal,1976,Rowing,Rowing,eight with coxswain (8+),Women,USA,United States,W,Bronze,1877587000000
Montreal,1976,Rowing,Rowing,eight with coxswain (8+),Women,USA,United States,W,Bronze,1877587000000
Montreal,1976,Rowing,Rowing,double sculls (2x),Men,NOR,Norway,M,Gold,35942270686.3374
Montreal,1976,Rowing,Rowing,eight with coxswain (8+),Women,USA,United States,W,Bronze,1877587000000
Montreal,1976,Rowing,Rowing,eight with coxswain (8+),Men,NZL,New Zealand,M,Bronze,13604832424.0062
Montreal,1976,Rowing,Rowing,four without coxswain (4-),Men,NOR,Norway,M,Silver,35942270686.3374
Montreal,1976,Sailing,Sailing,flying dutchman,Men,GBR,United Kingdom,X,Silver,232614555256.065
Montreal,1976,Sailing,Sailing,470 - Two Person Dinghy,Men,AUS,Australia,M,Bronze,104974158578.092
Montreal,1976,Sailing,Sailing,tempest,Men,SWE,Sweden,X,Gold,88102107647.0993
Montreal,1976,Sailing,Sailing,fleet/match race keelboat open (Soling),Men,USA,United States,X,Silver,1877587000000
Montreal,1976,Sailing,Sailing,tempest,Men,USA,United States,X,Bronze,1877587000000
Montreal,1976,Sailing,Sailing,470 - Two Person Dinghy,Men,ESP,Spain,M,Silver,118185307386.222
Montreal,1976,Sailing,Sailing,Tornado - Multihull,Men,GBR,United Kingdom,X,Gold,232614555256.065
Montreal,1976,Sailing,Sailing,tempest,Men,USA,United States,X,Bronze,1877587000000
Montreal,1976,Sailing,Sailing,flying dutchman,Men,BRA,Brazil,X,Bronze,152678020452.829
Montreal,1976,Sailing,Sailing,single-handed dinghy (Finn),Men,AUS,Australia,M,Bronze,104974158578.092
Montreal,1976,Sailing,Sailing,Tornado - Multihull,Men,USA,United States,X,Silver,1877587000000
Montreal,1976,Sailing,Sailing,fleet/match race keelboat open (Soling),Men,USA,United States,X,Silver,1877587000000
Montreal,1976,Sailing,Sailing,flying dutchman,Men,BRA,Brazil,X,Bronze,152678020452.829
Montreal,1976,Sailing,Sailing,Tornado - Multihull,Men,USA,United States,X,Silver,1877587000000
Montreal,1976,Sailing,Sailing,Tornado - Multihull,Men,GBR,United Kingdom,X,Gold,232614555256.065
Montreal,1976,Sailing,Sailing,flying dutchman,Men,GBR,United Kingdom,X,Silver,232614555256.065
Montreal,1976,Sailing,Sailing,470 - Two Person Dinghy,Men,ESP,Spain,M,Silver,118185307386.222
Montreal,1976,Sailing,Sailing,tempest,Men,SWE,Sweden,X,Gold,88102107647.0993
Montreal,1976,Sailing,Sailing,fleet/match race keelboat open (Soling),Men,USA,United States,X,Silver,1877587000000
Montreal,1976,Sailing,Sailing,470 - Two Person Dinghy,Men,AUS,Australia,M,Bronze,104974158578.092
Montreal,1976,Shooting,Shooting,trap (125 targets),Men,ITA,Italy,X,Bronze,223976030937.427
Montreal,1976,Shooting,Shooting,50m pistol (60 shots),Men,AUT,Austria,X,Bronze,42959976068.1138
Montreal,1976,Shooting,Shooting,trap (125 targets),Men,USA,United States,X,Gold,1877587000000
Montreal,1976,Shooting,Shooting,50m rifle 3 positions (3x40 shots),Women,USA,United States,X,Silver,1877587000000
Montreal,1976,Shooting,Shooting,25m rapid fire pistol (60 shots),Men,ITA,Italy,X,Bronze,223976030937.427
Montreal,1976,Shooting,Shooting,50m rifle 3 positions (3x40 shots),Men,USA,United States,X,Gold,1877587000000
Montreal,1976,Volleyball,Volleyball,volleyball,Men,CUB,Cuba,M,Bronze,13789579902.5579
Montreal,1976,Volleyball,Volleyball,volleyball,Women,JPN,Japan,W,Gold,583142956487.974
Montreal,1976,Volleyball,Volleyball,volleyball,Men,CUB,Cuba,M,Bronze,13789579902.5579
Montreal,1976,Volleyball,Volleyball,volleyball,Men,CUB,Cuba,M,Bronze,13789579902.5579
Montreal,1976,Volleyball,Volleyball,volleyball,Women,KOR,"Korea, South",W,Bronze,29779338842.9752
Montreal,1976,Volleyball,Volleyball,volleyball,Men,CUB,Cuba,M,Bronze,13789579902.5579
Montreal,1976,Volleyball,Volleyball,volleyball,Women,KOR,"Korea, South",W,Bronze,29779338842.9752
Montreal,1976,Volleyball,Volleyball,volleyball,Women,JPN,Japan,W,Gold,583142956487.974
Montreal,1976,Volleyball,Volleyball,volleyball,Women,JPN,Japan,W,Gold,583142956487.974
Montreal,1976,Volleyball,Volleyball,volleyball,Women,JPN,Japan,W,Gold,583142956487.974
Montreal,1976,Volleyball,Volleyball,volleyball,Women,JPN,Japan,W,Gold,583142956487.974
Montreal,1976,Volleyball,Volleyball,volleyball,Women,KOR,"Korea, South",W,Bronze,29779338842.9752
Montreal,1976,Volleyball,Volleyball,volleyball,Women,KOR,"Korea, South",W,Bronze,29779338842.9752
Montreal,1976,Volleyball,Volleyball,volleyball,Women,KOR,"Korea, South",W,Bronze,29779338842.9752
Montreal,1976,Volleyball,Volleyball,volleyball,Women,JPN,Japan,W,Gold,583142956487.974
Montreal,1976,Volleyball,Volleyball,volleyball,Men,CUB,Cuba,M,Bronze,13789579902.5579
Montreal,1976,Volleyball,Volleyball,volleyball,Women,KOR,"Korea, South",W,Bronze,29779338842.9752
Montreal,1976,Volleyball,Volleyball,volleyball,Women,KOR,"Korea, South",W,Bronze,29779338842.9752
Montreal,1976,Volleyball,Volleyball,volleyball,Men,CUB,Cuba,M,Bronze,13789579902.5579
Montreal,1976,Volleyball,Volleyball,volleyball,Women,KOR,"Korea, South",W,Bronze,29779338842.9752
Montreal,1976,Volleyball,Volleyball,volleyball,Men,CUB,Cuba,M,Bronze,13789579902.5579
Montreal,1976,Volleyball,Volleyball,volleyball,Women,JPN,Japan,W,Gold,583142956487.974
Montreal,1976,Volleyball,Volleyball,volleyball,Women,JPN,Japan,W,Gold,583142956487.974
Montreal,1976,Volleyball,Volleyball,volleyball,Women,KOR,"Korea, South",W,Bronze,29779338842.9752
Montreal,1976,Volleyball,Volleyball,volleyball,Women,JPN,Japan,W,Gold,583142956487.974
Montreal,1976,Volleyball,Volleyball,volleyball,Men,CUB,Cuba,M,Bronze,13789579902.5579
Montreal,1976,Volleyball,Volleyball,volleyball,Men,CUB,Cuba,M,Bronze,13789579902.5579
Montreal,1976,Volleyball,Volleyball,volleyball,Men,CUB,Cuba,M,Bronze,13789579902.5579
Montreal,1976,Volleyball,Volleyball,volleyball,Women,KOR,"Korea, South",W,Bronze,29779338842.9752
Montreal,1976,Volleyball,Volleyball,volleyball,Women,JPN,Japan,W,Gold,583142956487.974
Montreal,1976,Volleyball,Volleyball,volleyball,Women,JPN,Japan,W,Gold,583142956487.974
Montreal,1976,Volleyball,Volleyball,volleyball,Men,CUB,Cuba,M,Bronze,13789579902.5579
Montreal,1976,Volleyball,Volleyball,volleyball,Women,KOR,"Korea, South",W,Bronze,29779338842.9752
Montreal,1976,Volleyball,Volleyball,volleyball,Women,KOR,"Korea, South",W,Bronze,29779338842.9752
Montreal,1976,Volleyball,Volleyball,volleyball,Women,JPN,Japan,W,Gold,583142956487.974
Montreal,1976,Volleyball,Volleyball,volleyball,Men,CUB,Cuba,M,Bronze,13789579902.5579
Montreal,1976,Weightlifting,Weightlifting,"82.5 - 90kg, total (middle-heavyweight)",Men,USA,United States,M,Silver,1877587000000
Montreal,1976,Weightlifting,Weightlifting,"56 - 60kg, total (featherweight)",Men,JPN,Japan,M,Bronze,583142956487.974
Montreal,1976,Weightlifting,Weightlifting,"- 56kg, total (bantamweight)",Men,JPN,Japan,M,Bronze,583142956487.974
Montreal,1976,Weightlifting,Weightlifting,"60 - 67.5kg, total (lightweight)",Men,FRA,France,M,Silver,373410270417.919
Montreal,1976,Wrestling,Wrestling Free.,62 - 68kg (lightweight),Men,JPN,Japan,M,Bronze,583142956487.974
Montreal,1976,Wrestling,Wrestling Free.,74 - 82kg (middleweight),Men,USA,United States,M,Gold,1877587000000
Montreal,1976,Wrestling,Wrestling Free.,48 - 52kg (flyweight),Men,KOR,"Korea, South",M,Bronze,29779338842.9752
Montreal,1976,Wrestling,Wrestling Free.,82 - 90kg (light-heavyweight),Men,USA,United States,M,Silver,1877587000000
Montreal,1976,Wrestling,Wrestling Free.,57 - 62kg (featherweight),Men,KOR,"Korea, South",M,Gold,29779338842.9752
Montreal,1976,Wrestling,Wrestling Free.,57 - 62kg (featherweight),Men,USA,United States,M,Bronze,1877587000000
Montreal,1976,Wrestling,Wrestling Free.,68 - 74kg (welterweight),Men,JPN,Japan,M,Gold,583142956487.974
Montreal,1976,Wrestling,Wrestling Free.,52 - 57kg (bantamweight),Men,JPN,Japan,M,Bronze,583142956487.974
Montreal,1976,Wrestling,Wrestling Free.,62 - 68kg (lightweight),Men,USA,United States,M,Silver,1877587000000
Montreal,1976,Wrestling,Wrestling Free.,68 - 74kg (welterweight),Men,USA,United States,M,Bronze,1877587000000
Montreal,1976,Wrestling,Wrestling Free.,90 - 100kg (heavyweight),Men,USA,United States,M,Silver,1877587000000
Montreal,1976,Wrestling,Wrestling Free.,- 48kg (light-flyweight),Men,JPN,Japan,M,Bronze,583142956487.974
Montreal,1976,Wrestling,Wrestling Free.,48 - 52kg (flyweight),Men,JPN,Japan,M,Gold,583142956487.974
Montreal,1976,Wrestling,Wrestling Gre-R,52 - 57kg (bantamweight),Men,FIN,Finland,M,Gold,31873171718.726
Montreal,1976,Wrestling,Wrestling Gre-R,48 - 52kg (flyweight),Men,JPN,Japan,M,Bronze,583142956487.974
Moscow,1980,Aquatics,Diving,3m springboard,Men,MEX,Mexico,M,Silver,194356826086.957
Moscow,1980,Aquatics,Diving,3m springboard,Men,ITA,Italy,M,Bronze,475682506443.59
Moscow,1980,Aquatics,Swimming,100m freestyle,Men,SWE,Sweden,M,Bronze,140088635568.375
Moscow,1980,Aquatics,Swimming,4x200m freestyle relay,Men,BRA,Brazil,M,Bronze,235024598983.261
Moscow,1980,Aquatics,Swimming,200m freestyle,Men,AUS,Australia,M,Bronze,149887465181.059
Moscow,1980,Aquatics,Swimming,4x100m freestyle relay,Women,SWE,Sweden,W,Silver,140088635568.375
Moscow,1980,Aquatics,Swimming,4x100m medley relay,Men,AUS,Australia,M,Gold,149887465181.059
Moscow,1980,Aquatics,Swimming,100m breaststroke,Men,GBR,United Kingdom,M,Gold,564947710899.373
Moscow,1980,Aquatics,Swimming,200m backstroke,Men,AUS,Australia,M,Bronze,149887465181.059
Moscow,1980,Aquatics,Swimming,4x100m medley relay,Men,GBR,United Kingdom,M,Bronze,564947710899.373
Moscow,1980,Aquatics,Swimming,4x100m medley relay,Men,GBR,United Kingdom,M,Bronze,564947710899.373
Moscow,1980,Aquatics,Swimming,4x200m freestyle relay,Men,BRA,Brazil,M,Bronze,235024598983.261
Moscow,1980,Aquatics,Swimming,200m butterfly,Women,AUS,Australia,W,Bronze,149887465181.059
Moscow,1980,Aquatics,Swimming,4x100m medley relay,Women,GBR,United Kingdom,W,Silver,564947710899.373
Moscow,1980,Aquatics,Swimming,200m butterfly,Men,GBR,United Kingdom,M,Silver,564947710899.373
Moscow,1980,Aquatics,Swimming,1500m freestyle,Men,AUS,Australia,M,Bronze,149887465181.059
Moscow,1980,Aquatics,Swimming,4x100m medley relay,Men,GBR,United Kingdom,M,Bronze,564947710899.373
Moscow,1980,Aquatics,Swimming,4x100m medley relay,Women,GBR,United Kingdom,W,Silver,564947710899.373
Moscow,1980,Aquatics,Swimming,400m individual medley,Women,GBR,United Kingdom,W,Silver,564947710899.373
Moscow,1980,Aquatics,Swimming,4x100m freestyle relay,Women,SWE,Sweden,W,Silver,140088635568.375
Moscow,1980,Aquatics,Swimming,100m backstroke,Men,SWE,Sweden,M,Gold,140088635568.375
Moscow,1980,Aquatics,Swimming,4x100m freestyle relay,Women,SWE,Sweden,W,Silver,140088635568.375
Moscow,1980,Aquatics,Swimming,4x100m medley relay,Men,AUS,Australia,M,Gold,149887465181.059
Moscow,1980,Aquatics,Swimming,4x100m medley relay,Men,AUS,Australia,M,Gold,149887465181.059
Moscow,1980,Aquatics,Swimming,100m butterfly,Men,SWE,Sweden,M,Gold,140088635568.375
Moscow,1980,Aquatics,Swimming,4x100m medley relay,Women,GBR,United Kingdom,W,Silver,564947710899.373
Moscow,1980,Aquatics,Swimming,4x100m medley relay,Men,AUS,Australia,M,Gold,149887465181.059
Moscow,1980,Aquatics,Swimming,800m freestyle,Women,AUS,Australia,W,Gold,149887465181.059
Moscow,1980,Aquatics,Swimming,100m freestyle,Men,SWE,Sweden,M,Silver,140088635568.375
Moscow,1980,Aquatics,Swimming,4x100m freestyle relay,Women,SWE,Sweden,W,Silver,140088635568.375
Moscow,1980,Aquatics,Swimming,4x100m medley relay,Men,GBR,United Kingdom,M,Bronze,564947710899.373
Moscow,1980,Aquatics,Swimming,4x200m freestyle relay,Men,BRA,Brazil,M,Bronze,235024598983.261
Moscow,1980,Aquatics,Swimming,100m butterfly,Men,ESP,Spain,M,Bronze,232134606637.271
Moscow,1980,Aquatics,Swimming,4x200m freestyle relay,Men,BRA,Brazil,M,Bronze,235024598983.261
Moscow,1980,Aquatics,Swimming,100m breaststroke,Men,AUS,Australia,M,Bronze,149887465181.059
Moscow,1980,Aquatics,Swimming,4x100m medley relay,Women,GBR,United Kingdom,W,Silver,564947710899.373
Moscow,1980,Archery,Archery,individual FITA round,Women,FIN,Finland,W,Bronze,53685049410.2646
Moscow,1980,Archery,Archery,individual FITA round,Men,ITA,Italy,M,Bronze,475682506443.59
Moscow,1980,Archery,Archery,individual FITA round,Men,FIN,Finland,M,Gold,53685049410.2646
